cte,speed,angle,steer_value,cte_diff,cte_integ
0.08,11.8909,-1.2037,-0.08,0,-0.16604
0.087,12.0433,-1.5637,-0.087,0.007,-0.163405
0.0936,11.8847,-1.5637,-0.0936,0.0066,-0.160667
0.1001,12.0737,-1.7387,-0.1001,0.0065,-0.157864
0.1064,11.8921,-1.9037,-0.1064,0.0063,-0.154955
0.1064,11.8921,-1.9037,-0.1064,0,-0.151997
0.1124,12.2356,-2.2237,-0.1124,0.006,-0.148927
0.118,12.0806,-2.2237,-0.118,0.0056,-0.145747
0.1235,12.218,-2.3737,-0.1235,0.0055,-0.142457
0.1287,12.1301,-2.5137,-0.1287,0.0052,-0.139061
0.1337,12.4697,-2.6512,-0.1337,0.005,-0.135562
0.1337,12.4697,-2.6512,-0.1337,0,-0.132063
0.1383,12.1701,-2.9062,-0.1383,0.0046,-0.128466
0.1426,12.5422,-2.9062,-0.1426,0.0043,-0.124778
0.1467,12.3588,-3.0212,-0.1467,0.0041,-0.121003
0.1504,12.5825,-3.1287,-0.1504,0.0037,-0.117191
0.1504,12.5825,-3.1287,-0.1504,0,-0.113337
0.1538,12.3242,-3.3237,-0.1538,0.0034,-0.109409
0.1569,12.5965,-3.3237,-0.1569,0.0031,-0.105413
0.1596,12.6553,-3.4087,-0.1596,0.0027,-0.101355
0.1621,12.7144,-3.4862,-0.1621,0.0025,-0.09724
0.1642,12.5618,-3.5537,-0.1642,0.0021,-0.093075
0.166,12.9306,-3.6162,-0.166,0.0018,-0.088865
0.1675,12.715,-3.6687,-0.1675,0.0015,-0.08464
0.1687,12.9876,-3.7137,-0.1687,0.0012,-0.080379
0.1695,12.7336,-3.7512,-0.1695,0.0008,-0.076089
0.1699,12.9534,-3.7812,-0.1699,0.0004,-0.071777
0.1699,12.9534,-3.7812,-0.1699,0,-0.067465
0.1701,12.9147,-3.8112,-0.1701,0.0002,-0.063135
0.1699,13.2343,-3.8112,-0.1699,-0.0002,-0.058807
0.1693,12.9268,-3.8162,-0.1693,-0.0006,-0.054473
0.1684,13.1828,-3.8112,-0.1684,-0.0009,-0.050138
0.1673,13.0477,-3.7962,-0.1673,-0.0011,-0.045807
