cte,speed,angle,steer_value,cte_diff,cte_integ
-0.1575,16.3995,1.0071,0.0219911,0.0011,-0.06921
-0.1575,16.3995,1.0071,0.023985,0,-0.072002
-0.1562,16.2148,0.9861,0.0214636,0.0013,-0.074721
-0.1548,16.4024,1.036,0.0210868,0.0014,-0.077369
-0.1533,16.3166,0.9729,0.0206947,0.0015,-0.079943
-0.1513,16.5519,0.9635,0.0195072,0.002,-0.08244
-0.1513,16.5519,0.9635,0.0231197,0,-0.084937
-0.1486,16.375,0.924,0.0178667,0.0027,-0.087348
-0.1454,16.559,1.0143,0.0164983,0.0032,-0.089669
-0.1415,16.4748,0.883,0.0146645,0.0039,-0.091892
-0.137,16.7027,0.8488,0.0129201,0.0045,-0.094014
-0.1319,16.5343,0.8029,0.0110854,0.0051,-0.096085
-0.1262,16.7144,0.7593,0.00915993,0.0057,-0.097985
-0.1262,16.7144,0.7593,0.0194294,0,-0.099885
-0.1201,16.632,0.6653,0.00754333,0.0061,-0.101667
-0.113,16.8522,0.9221,0.00468661,0.0071,-0.103322
-0.1054,16.6927,0.6249,0.00265422,0.0076,-0.104844
-0.0973,16.8682,0.5535,0.000546155,0.0081,-0.106231
-0.0973,16.8682,0.5535,0.0151331,0,-0.107618
-0.0886,16.7886,0.45,-0.00182569,0.0087,-0.108862
-0.0792,16.9997,0.8147,-0.00449022,0.0094,-0.109956
-0.0693,16.8503,0.3907,-0.00687052,0.0099,-0.110896
-0.059,17.0204,0.3241,-0.00913161,0.0103,-0.111679
-0.0485,16.9446,0.2646,-0.0110635,0.0105,-0.112302
-0.0485,16.9446,0.2646,0.00783936,0,-0.112872
-0.0379,17.1449,0.1597,-0.0128286,0.0106,-0.113282
-0.0272,17.0073,0.6323,-0.0146123,0.0107,-0.113534
-0.0166,17.1714,0.1156,-0.0160219,0.0106,-0.113627
-0.0059,17.1004,0.071,-0.0178069,0.0107,-0.113613
0.0047,17.2875,0.0358,-0.0192178,0.0106,-0.113442
0.0047,17.2875,0.0358,-0.000138905,0,-0.113219
0.0154,17.1641,-0.0441,-0.0210058,0.0107,-0.11284
0.0261,17.3201,0.4329,-0.0226135,0.0107,-0.112303
0.0369,17.2556,-0.0888,-0.024417,0.0108,-0.111609
0.0476,17.4276,-0.129,-0.0258462,0.0107,-0.110759
0.0583,17.3213,-0.1741,-0.0274562,0.0107,-0.109755
