cte,speed,angle,steer_value,cte_diff,cte_integ
0.0083,16.6865,-0.6952,-0.0535634,0.0064,0.030667
0.0149,17.1825,-0.8688,-0.0557457,0.0066,0.029114
0.0213,16.8436,-0.9028,-0.0547134,0.0064,0.027669
0.0213,16.8436,-0.9028,-0.0034435,0,0.02627
0.0276,17.3061,-0.9315,-0.0544089,0.0063,0.024979
0.0339,16.8416,0.3502,-0.0549798,0.0063,0.023796
0.0401,17.3338,-0.9239,-0.0547459,0.0062,0.022718
0.046,16.9918,-0.9382,-0.0528872,0.0059,0.021744
0.052,17.4527,-0.9323,-0.0542415,0.006,0.02083
0.052,17.4527,-0.9323,-0.00619785,0,0.019957
0.0576,16.9963,-0.9197,-0.0515193,0.0056,0.019185
0.0636,17.4836,0.2814,-0.0552859,0.006,0.018517
0.0693,17.14,-0.8516,-0.0534275,0.0057,0.01795
0.075,17.598,-0.9458,-0.053972,0.0057,0.01744
0.0803,17.1501,-0.8994,-0.0512812,0.0053,0.017024
0.0857,17.6335,-0.913,-0.0526054,0.0054,0.016707
0.0909,17.2847,-0.8457,-0.0515142,0.0052,0.016484
0.096,17.7417,-0.8788,-0.0512178,0.0051,0.016355
0.1009,17.3039,-0.8515,-0.0501058,0.0049,0.016315
0.1058,17.782,-0.8441,-0.0505983,0.0049,0.016365
0.1151,17.8841,-0.8163,-0.0867354,0.0093,0.016508
0.1151,17.8841,-0.8163,-0.0123445,0,0.01669
0.1194,17.4567,-1.7321,-0.0471879,0.0043,0.016957
0.1239,17.9284,0.1277,-0.0492554,0.0045,0.017309
0.1325,18.0243,-0.7434,-0.0829374,0.0086,0.017747
0.1366,17.609,-0.7951,-0.0473733,0.0041,0.018266
0.1404,18.0735,-1.6371,-0.0453831,0.0038,0.018863
0.1441,17.7162,-0.748,-0.0449869,0.0037,0.019537
0.1477,18.1634,-0.6982,-0.0445842,0.0036,0.020285
0.1477,18.1634,-0.6982,-0.0158235,0,0.021071
0.1512,17.7603,-0.6783,-0.0442164,0.0035,0.021928
0.1549,18.2176,0.0407,-0.0462311,0.0037,0.022822
